date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope,repo_volatility,call_volatility,repo_ma_30,repo_ma_90,repo_change,repo_sma_30,repo_sma_90,repo_volatility_30,repo_momentum
2023-02-20,6.5,3.35,6.75,6.75,3.15,6.01,6.69,6.55,6.07,0.4900000000000002,0.1900000000000004,0.6200000000000001,0.12600173324845382,0.1061342675982715,6.358333333333333,6.231666666666667,0.0,6.358333333333333,6.231666666666667,0.12600173324845382,0.040000000000000036
2023-02-21,6.5,3.35,6.75,6.75,3.15,5.87,6.62,6.72,6.03,0.6299999999999999,0.1200000000000001,0.5899999999999999,0.12685406585125236,0.10789309310716251,6.366666666666666,6.238333333333332,0.0,6.366666666666666,6.238333333333332,0.12685406585125236,0.040000000000000036
2023-02-22,6.5,3.35,6.75,6.75,3.15,5.96,6.88,6.59,6.07,0.54,0.3799999999999999,0.8099999999999996,0.1271369069289232,0.10832104262728942,6.375,6.244999999999999,0.0,6.375,6.244999999999999,0.1271369069289232,0.040000000000000036
2023-02-23,6.5,3.35,6.75,6.75,3.15,6.01,6.9,6.87,6.0,0.4900000000000002,0.4000000000000003,0.9000000000000004,0.12685406585125272,0.10634794336268241,6.383333333333334,6.251666666666666,0.0,6.383333333333334,6.251666666666666,0.12685406585125272,0.040000000000000036
2023-02-24,6.5,3.35,6.75,6.75,3.15,6.0,6.86,6.51,6.14,0.5,0.3600000000000003,0.7200000000000006,0.1260017332484545,0.1031598469511732,6.391666666666667,6.258333333333334,0.0,6.391666666666667,6.258333333333334,0.1260017332484545,0.040000000000000036
2023-02-25,6.5,3.35,6.75,6.75,3.15,6.02,6.71,6.45,6.04,0.4800000000000004,0.2099999999999999,0.6699999999999999,0.12456821978063222,0.10292056975241591,6.4,6.265000000000001,0.0,6.4,6.265000000000001,0.12456821978063222,0.040000000000000036
2023-02-26,6.5,3.35,6.75,6.75,3.15,6.09,6.68,6.62,5.83,0.4100000000000001,0.1799999999999997,0.8499999999999996,0.12253312946341308,0.09801243177071996,6.408333333333333,6.271666666666666,0.0,6.408333333333333,6.271666666666666,0.12253312946341308,0.040000000000000036
2023-02-27,6.5,3.35,6.75,6.75,3.15,6.02,6.82,6.75,5.89,0.4800000000000004,0.3200000000000003,0.9300000000000006,0.11986582537136957,0.09655026681987622,6.416666666666667,6.278333333333332,0.0,6.416666666666667,6.278333333333332,0.11986582537136957,0.040000000000000036
2023-02-28,6.5,3.35,6.75,6.75,3.15,5.87,6.62,6.39,6.06,0.6299999999999999,0.1200000000000001,0.5600000000000005,0.11652289992487415,0.10034709876167779,6.425,6.285,0.0,6.425,6.285,0.11652289992487415,0.040000000000000036
2023-03-01,6.5,3.35,6.75,6.75,3.15,6.15,6.8,6.7,5.96,0.3499999999999996,0.2999999999999998,0.8399999999999999,0.11244411127722642,0.10135631923208624,6.433333333333334,6.291666666666667,0.0,6.433333333333334,6.291666666666667,0.11244411127722642,0.040000000000000036
2023-03-02,6.5,3.35,6.75,6.75,3.15,5.99,6.7,6.51,5.83,0.5099999999999998,0.2000000000000001,0.8700000000000001,0.107545766788046,0.09921589138564996,6.441666666666666,6.298333333333334,0.0,6.441666666666666,6.298333333333334,0.107545766788046,0.040000000000000036
2023-03-03,6.5,3.35,6.75,6.75,3.15,6.03,6.74,6.64,5.96,0.4699999999999997,0.2400000000000002,0.7800000000000002,0.10170952554315026,0.09921589138564996,6.45,6.304999999999999,0.0,6.45,6.304999999999999,0.10170952554315026,0.040000000000000036
2023-03-04,6.5,3.35,6.75,6.75,3.15,5.98,6.62,6.56,6.01,0.5199999999999996,0.1200000000000001,0.6100000000000003,0.09476225544739397,0.09904370334561742,6.458333333333333,6.3116666666666665,0.0,6.458333333333333,6.3116666666666665,0.09476225544739397,0.040000000000000036
2023-03-05,6.5,3.35,6.75,6.75,3.15,5.89,6.76,6.58,5.89,0.6100000000000003,0.2599999999999998,0.8700000000000001,0.08643647591047444,0.09740542126573395,6.466666666666667,6.318333333333333,0.0,6.466666666666667,6.318333333333333,0.08643647591047444,0.040000000000000036
2023-03-06,6.5,3.35,6.75,6.75,3.15,5.94,6.78,6.41,5.98,0.5599999999999996,0.2800000000000002,0.7999999999999998,0.07628214415738045,0.09613209303008999,6.475,6.325,0.0,6.475,6.325,0.07628214415738045,0.040000000000000036
2023-03-07,6.5,3.35,6.75,6.75,3.15,5.91,6.91,6.83,5.88,0.5899999999999999,0.4100000000000001,1.0300000000000002,0.06342703292566326,0.09347997511300303,6.483333333333333,6.3277777777777775,0.0,6.483333333333333,6.3277777777777775,0.06342703292566326,0.040000000000000036
2023-03-08,6.5,3.35,6.75,6.75,3.15,6.05,6.64,6.67,5.85,0.4500000000000002,0.1399999999999996,0.79,0.04564354645883057,0.09363907230462179,6.491666666666666,6.330555555555556,0.0,6.491666666666666,6.330555555555556,0.04564354645883057,0.040000000000000036
2023-03-09,6.5,3.35,6.75,6.75,3.15,6.05,6.62,6.53,5.87,0.4500000000000002,0.1200000000000001,0.75,0.0,0.09199512730724908,6.5,6.333333333333333,0.0,6.5,6.333333333333333,0.0,0.040000000000000036
2023-03-10,6.5,3.35,6.75,6.75,3.15,6.08,6.62,6.62,5.92,0.4199999999999999,0.1200000000000001,0.7000000000000002,0.0,0.09057986886543443,6.5,6.336111111111111,0.0,6.5,6.336111111111111,0.0,0.0
2023-03-11,6.5,3.35,6.75,6.75,3.15,5.99,6.77,6.46,5.97,0.5099999999999998,0.2699999999999996,0.7999999999999998,0.0,0.08797922952371919,6.5,6.338888888888889,0.0,6.5,6.338888888888889,0.0,0.0
2023-03-12,6.5,3.35,6.75,6.75,3.15,6.15,6.63,6.69,6.07,0.3499999999999996,0.1299999999999999,0.5599999999999996,0.0,0.09145314735382525,6.5,6.341666666666667,0.0,6.5,6.341666666666667,0.0,0.0
2023-03-13,6.5,3.35,6.75,6.75,3.15,5.92,6.53,6.59,5.91,0.5800000000000001,0.0300000000000002,0.6200000000000001,0.0,0.0912020618843406,6.5,6.344444444444444,0.0,6.5,6.344444444444444,0.0,0.0
2023-03-14,6.5,3.35,6.75,6.75,3.15,6.19,6.76,6.45,5.86,0.3099999999999996,0.2599999999999998,0.8999999999999995,0.0,0.09704602534098816,6.5,6.347222222222222,0.0,6.5,6.347222222222222,0.0,0.0
2023-03-15,6.5,3.35,6.75,6.75,3.15,6.11,6.66,6.56,6.03,0.3899999999999997,0.1600000000000001,0.6299999999999999,0.0,0.09087632115753519,6.5,6.35,0.0,6.5,6.35,0.0,0.0
2023-03-16,6.5,3.35,6.75,6.75,3.15,5.95,6.74,6.55,6.0,0.5499999999999998,0.2400000000000002,0.7400000000000002,0.0,0.091515968080954,6.5,6.352777777777778,0.0,6.5,6.352777777777778,0.0,0.0
2023-03-17,6.5,3.35,6.75,6.75,3.15,6.06,6.72,6.56,5.92,0.4400000000000004,0.2199999999999997,0.7999999999999998,0.0,0.09170229192789356,6.5,6.355555555555555,0.0,6.5,6.355555555555555,0.0,0.0
2023-03-18,6.5,3.35,6.75,6.75,3.15,5.85,6.79,6.78,5.88,0.6500000000000004,0.29,0.91,0.0,0.0881195634990628,6.5,6.358333333333333,0.0,6.5,6.358333333333333,0.0,0.0
2023-03-19,6.5,3.35,6.75,6.75,3.15,5.92,6.62,6.64,5.99,0.5800000000000001,0.1200000000000001,0.6299999999999999,0.0,0.08940737196070919,6.5,6.361111111111111,0.0,6.5,6.361111111111111,0.0,0.0
2023-03-20,6.5,3.35,6.75,6.75,3.15,5.98,6.61,6.56,5.82,0.5199999999999996,0.1100000000000003,0.79,0.0,0.08818997258401293,6.5,6.363888888888889,0.0,6.5,6.363888888888889,0.0,0.0
2023-03-21,6.5,3.35,6.75,6.75,3.15,6.01,6.88,6.4,5.83,0.4900000000000002,0.3799999999999999,1.0499999999999998,0.0,0.0863466682995816,6.5,6.366666666666666,0.0,6.5,6.366666666666666,0.0,0.0
2023-03-22,6.5,3.35,6.75,6.75,3.15,6.16,6.66,6.69,5.94,0.3399999999999998,0.1600000000000001,0.7199999999999998,0.0,0.09106016704898806,6.5,6.3694444444444445,0.0,6.5,6.3694444444444445,0.0,0.0
2023-03-23,6.5,3.35,6.75,6.75,3.15,5.98,6.82,6.44,5.96,0.5199999999999996,0.3200000000000003,0.8600000000000003,0.0,0.08751288903428729,6.5,6.372222222222222,0.0,6.5,6.372222222222222,0.0,0.0
2023-03-24,6.5,3.35,6.75,6.75,3.15,5.96,6.55,6.59,5.93,0.54,0.0499999999999998,0.6200000000000001,0.0,0.08751288903428729,6.5,6.375,0.0,6.5,6.375,0.0,0.0
2023-03-25,6.5,3.35,6.75,6.75,3.15,5.98,6.57,6.74,6.02,0.5199999999999996,0.0700000000000002,0.5500000000000007,0.0,0.0876880573527542,6.5,6.377777777777778,0.0,6.5,6.377777777777778,0.0,0.0
2023-03-26,6.5,3.35,6.75,6.75,3.15,6.1,6.7,6.34,6.11,0.4000000000000003,0.2000000000000001,0.5899999999999999,0.0,0.08920852492638377,6.5,6.3805555555555555,0.0,6.5,6.3805555555555555,0.0,0.0
2023-03-27,6.5,3.35,6.75,6.75,3.15,5.99,6.64,6.6,6.04,0.5099999999999998,0.1399999999999996,0.5999999999999996,0.0,0.08929159258154235,6.5,6.383333333333334,0.0,6.5,6.383333333333334,0.0,0.0
2023-03-28,6.5,3.35,6.75,6.75,3.15,6.0,6.94,6.68,5.86,0.5,0.4400000000000004,1.08,0.0,0.08807259283793382,6.5,6.386111111111111,0.0,6.5,6.386111111111111,0.0,0.0
2023-03-29,6.5,3.35,6.75,6.75,3.15,5.93,6.89,6.22,5.94,0.5700000000000003,0.3899999999999997,0.9499999999999992,0.0,0.08919886087619235,6.5,6.388888888888889,0.0,6.5,6.388888888888889,0.0,0.0
2023-03-30,6.5,3.35,6.75,6.75,3.15,5.86,6.68,6.51,5.92,0.6399999999999997,0.1799999999999997,0.7599999999999998,0.0,0.08974036624248007,6.5,6.391666666666667,0.0,6.5,6.391666666666667,0.0,0.0
2023-03-31,6.5,3.35,6.75,6.75,3.15,5.94,6.59,6.83,6.1,0.5599999999999996,0.0899999999999998,0.4900000000000002,0.0,0.08618677926191148,6.5,6.394444444444445,0.0,6.5,6.394444444444445,0.0,0.0
2023-04-01,6.5,3.35,6.75,6.75,3.15,5.88,6.99,6.5,5.96,0.6200000000000001,0.4900000000000002,1.0300000000000002,0.0,0.08885219549161094,6.5,6.397222222222222,0.0,6.5,6.397222222222222,0.0,0.0
2023-04-02,6.5,3.35,6.75,6.75,3.15,5.99,6.65,6.67,5.96,0.5099999999999998,0.1500000000000003,0.6900000000000004,0.0,0.08860346896507487,6.5,6.4,0.0,6.5,6.4,0.0,0.0
2023-04-03,6.5,3.35,6.75,6.75,3.15,5.95,6.55,6.44,5.82,0.5499999999999998,0.0499999999999998,0.7299999999999995,0.0,0.088927841082203,6.5,6.402777777777778,0.0,6.5,6.402777777777778,0.0,0.0
2023-04-04,6.5,3.35,6.75,6.75,3.15,6.0,6.57,6.52,6.06,0.5,0.0700000000000002,0.5100000000000007,0.0,0.0868053708810369,6.5,6.405555555555556,0.0,6.5,6.405555555555556,0.0,0.0
2023-04-05,6.5,3.35,6.75,6.75,3.15,6.12,6.75,6.54,6.1,0.3799999999999999,0.25,0.6500000000000004,0.0,0.08899438184515454,6.5,6.408333333333333,0.0,6.5,6.408333333333333,0.0,0.0
2023-04-06,6.5,3.35,6.75,6.75,3.15,6.05,6.7,6.38,5.98,0.4500000000000002,0.2000000000000001,0.7199999999999998,0.0,0.08766445956752066,6.5,6.411111111111111,0.0,6.5,6.411111111111111,0.0,0.0
2023-04-07,6.5,3.35,6.75,6.75,3.15,6.08,6.66,6.58,5.92,0.4199999999999999,0.1600000000000001,0.7400000000000002,0.0,0.08834428472560771,6.5,6.413888888888889,0.0,6.5,6.413888888888889,0.0,0.0
2023-04-08,6.5,3.35,6.75,6.75,3.15,5.98,6.38,6.52,6.03,0.5199999999999996,-0.1200000000000001,0.3499999999999996,0.0,0.08811173679437183,6.5,6.416666666666667,0.0,6.5,6.416666666666667,0.0,0.0
2023-04-09,6.5,3.35,6.75,6.75,3.15,5.94,6.76,6.46,5.98,0.5599999999999996,0.2599999999999998,0.7799999999999994,0.0,0.08772737288910559,6.5,6.419444444444444,0.0,6.5,6.419444444444444,0.0,0.0
2023-04-10,6.5,3.35,6.75,6.75,3.15,5.98,6.61,6.71,6.02,0.5199999999999996,0.1100000000000003,0.5900000000000007,0.0,0.08778827717409995,6.5,6.4222222222222225,0.0,6.5,6.4222222222222225,0.0,0.0
2023-04-11,6.5,3.35,6.75,6.75,3.15,5.94,6.82,6.61,6.0,0.5599999999999996,0.3200000000000003,0.8200000000000003,0.0,0.08372093765779359,6.5,6.425,0.0,6.5,6.425,0.0,0.0
2023-04-12,6.5,3.35,6.75,6.75,3.15,5.83,6.9,6.48,5.92,0.6699999999999999,0.4000000000000003,0.9800000000000004,0.0,0.08794525465363842,6.5,6.427777777777778,0.0,6.5,6.427777777777778,0.0,0.0
2023-04-13,6.5,3.35,6.75,6.75,3.15,6.26,6.8,6.5,5.77,0.2400000000000002,0.2999999999999998,1.0300000000000002,0.0,0.09413612056699387,6.5,6.430555555555555,0.0,6.5,6.430555555555555,0.0,0.0
2023-04-14,6.5,3.35,6.75,6.75,3.15,6.14,6.55,6.43,5.92,0.3600000000000003,0.0499999999999998,0.6299999999999999,0.0,0.0955738866850838,6.5,6.433333333333334,0.0,6.5,6.433333333333334,0.0,0.0
2023-04-15,6.5,3.35,6.75,6.75,3.15,6.14,6.87,6.53,5.97,0.3600000000000003,0.3700000000000001,0.9000000000000004,0.0,0.0988206316584775,6.5,6.436111111111111,0.0,6.5,6.436111111111111,0.0,0.0
2023-04-16,6.5,3.35,6.75,6.75,3.15,5.94,6.77,6.56,6.03,0.5599999999999996,0.2699999999999996,0.7399999999999993,0.0,0.09873684984463815,6.5,6.438888888888889,0.0,6.5,6.438888888888889,0.0,0.0
2023-04-17,6.5,3.35,6.75,6.75,3.15,6.1,6.82,6.51,6.01,0.4000000000000003,0.3200000000000003,0.8100000000000005,0.0,0.09651454538703202,6.5,6.441666666666666,0.0,6.5,6.441666666666666,0.0,0.0
2023-04-18,6.5,3.35,6.75,6.75,3.15,5.99,6.59,6.5,5.96,0.5099999999999998,0.0899999999999998,0.6299999999999999,0.0,0.09524318541406071,6.5,6.444444444444445,0.0,6.5,6.444444444444445,0.0,0.0
2023-04-19,6.5,3.35,6.75,6.75,3.15,6.09,6.72,6.4,5.95,0.4100000000000001,0.2199999999999997,0.7699999999999996,0.0,0.09629277673104927,6.5,6.447222222222222,0.0,6.5,6.447222222222222,0.0,0.0
2023-04-20,6.5,3.35,6.75,6.75,3.15,6.01,6.78,6.66,6.03,0.4900000000000002,0.2800000000000002,0.75,0.0,0.09629277673104927,6.5,6.45,0.0,6.5,6.45,0.0,0.0
2023-04-21,6.5,3.35,6.75,6.75,3.15,5.94,6.66,6.43,6.01,0.5599999999999996,0.1600000000000001,0.6500000000000004,0.0,0.09281609551262113,6.5,6.4527777777777775,0.0,6.5,6.4527777777777775,0.0,0.0
2023-04-22,6.5,3.35,6.75,6.75,3.15,6.14,6.7,6.52,6.07,0.3600000000000003,0.2000000000000001,0.6299999999999999,0.0,0.09599149866573066,6.5,6.455555555555556,0.0,6.5,6.455555555555556,0.0,0.0
2023-04-23,6.5,3.35,6.75,6.75,3.15,6.05,6.82,6.41,6.0,0.4500000000000002,0.3200000000000003,0.8200000000000003,0.0,0.09583510742986058,6.5,6.458333333333333,0.0,6.5,6.458333333333333,0.0,0.0
2023-04-24,6.5,3.35,6.75,6.75,3.15,5.91,6.58,6.51,5.9,0.5899999999999999,0.08,0.6799999999999997,0.0,0.09746263651903934,6.5,6.461111111111111,0.0,6.5,6.461111111111111,0.0,0.0
2023-04-25,6.5,3.35,6.75,6.75,3.15,5.98,6.53,6.67,6.04,0.5199999999999996,0.0300000000000002,0.4900000000000002,0.0,0.09605135120843741,6.5,6.463888888888889,0.0,6.5,6.463888888888889,0.0,0.0
2023-04-26,6.5,3.35,6.75,6.75,3.15,5.81,6.9,6.45,6.02,0.6900000000000004,0.4000000000000003,0.8800000000000008,0.0,0.1024308008634045,6.5,6.466666666666667,0.0,6.5,6.466666666666667,0.0,0.0
2023-04-27,6.5,3.35,6.75,6.75,3.15,5.99,6.75,6.53,6.05,0.5099999999999998,0.25,0.7000000000000002,0.0,0.10244370475377856,6.5,6.469444444444444,0.0,6.5,6.469444444444444,0.0,0.0
2023-04-28,6.5,3.35,6.75,6.75,3.15,5.88,6.84,6.68,6.01,0.6200000000000001,0.3399999999999998,0.8300000000000001,0.0,0.10399436324247636,6.5,6.472222222222222,0.0,6.5,6.472222222222222,0.0,0.0
2023-04-29,6.5,3.35,6.75,6.75,3.15,6.23,6.67,6.66,5.94,0.2699999999999996,0.1699999999999999,0.7299999999999995,0.0,0.10900595786733731,6.5,6.475,0.0,6.5,6.475,0.0,0.0
2023-04-30,6.5,3.35,6.75,6.75,3.15,6.12,6.75,6.5,6.05,0.3799999999999999,0.25,0.7000000000000002,0.0,0.11000731428138402,6.5,6.477777777777778,0.0,6.5,6.477777777777778,0.0,0.0
2023-05-01,6.5,3.35,6.75,6.75,3.15,5.95,6.54,6.49,6.0,0.5499999999999998,0.04,0.54,0.0,0.10775717700182737,6.5,6.480555555555555,0.0,6.5,6.480555555555555,0.0,0.0
2023-05-02,6.5,3.35,6.75,6.75,3.15,6.14,6.77,6.71,5.84,0.3600000000000003,0.2699999999999996,0.9299999999999996,0.0,0.1098881353870896,6.5,6.483333333333333,0.0,6.5,6.483333333333333,0.0,0.0
2023-05-03,6.5,3.35,6.75,6.75,3.15,5.96,6.71,6.54,5.96,0.54,0.2099999999999999,0.75,0.0,0.10967506867860137,6.5,6.486111111111111,0.0,6.5,6.486111111111111,0.0,0.0
2023-05-04,6.5,3.35,6.75,6.75,3.15,6.07,6.68,6.57,5.95,0.4299999999999997,0.1799999999999997,0.7299999999999995,0.0,0.10991323641959869,6.5,6.488888888888889,0.0,6.5,6.488888888888889,0.0,0.0
2023-05-05,6.5,3.35,6.75,6.75,3.15,5.91,6.73,6.53,5.94,0.5899999999999999,0.2300000000000004,0.79,0.0,0.11036251654194963,6.5,6.491666666666666,0.0,6.5,6.491666666666666,0.0,0.0
2023-05-06,6.5,3.35,6.75,6.75,3.15,6.0,6.76,6.5,6.05,0.5,0.2599999999999998,0.71,0.0,0.11024528556136368,6.5,6.4944444444444445,0.0,6.5,6.4944444444444445,0.0,0.0
2023-05-07,6.5,3.35,6.75,6.75,3.15,5.88,6.64,6.88,5.87,0.6200000000000001,0.1399999999999996,0.7699999999999996,0.0,0.11231114416410008,6.5,6.497222222222222,0.0,6.5,6.497222222222222,0.0,0.0
2023-05-08,6.5,3.35,6.75,6.75,3.15,5.86,6.86,6.3,5.93,0.6399999999999997,0.3600000000000003,0.9300000000000006,0.0,0.11550787404120254,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-09,6.5,3.35,6.75,6.75,3.15,6.21,6.52,6.31,5.83,0.29,0.0199999999999995,0.6899999999999995,0.0,0.12059479030321653,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-10,6.5,3.35,6.75,6.75,3.15,6.09,6.92,6.49,6.0,0.4100000000000001,0.4199999999999999,0.92,0.0,0.1211648444897724,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-11,6.5,3.35,6.75,6.75,3.15,6.14,7.02,6.52,5.77,0.3600000000000003,0.5199999999999996,1.25,0.0,0.12218508666076877,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-12,6.5,3.35,6.75,6.75,3.15,5.92,6.69,6.52,5.93,0.5800000000000001,0.1900000000000004,0.7600000000000007,0.0,0.11826572457477302,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-13,6.5,3.35,6.75,6.75,3.15,6.11,6.94,6.53,6.04,0.3899999999999997,0.4400000000000004,0.9000000000000004,0.0,0.11108658733194676,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-14,6.5,3.35,6.75,6.75,3.15,6.04,6.76,6.66,5.96,0.4599999999999999,0.2599999999999998,0.7999999999999998,0.0,0.10894478196426945,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-15,6.5,3.35,6.75,6.75,3.15,6.21,6.53,6.49,5.94,0.29,0.0300000000000002,0.5899999999999999,0.0,0.11230142116377284,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-16,6.5,3.35,6.75,6.75,3.15,6.04,6.94,6.55,5.84,0.4599999999999999,0.4400000000000004,1.1000000000000003,0.0,0.1112525345184654,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-17,6.5,3.35,6.75,6.75,3.15,6.08,6.86,6.32,5.95,0.4199999999999999,0.3600000000000003,0.91,0.0,0.11085094061163171,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-18,6.5,3.35,6.75,6.75,3.15,5.84,6.65,6.44,6.01,0.6600000000000001,0.1500000000000003,0.6400000000000006,0.0,0.11575836902790587,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-19,6.5,3.35,6.75,6.75,3.15,6.01,6.56,6.66,5.84,0.4900000000000002,0.0599999999999996,0.7199999999999998,0.0,0.11500924500570596,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-20,6.5,3.35,6.75,6.75,3.15,6.03,6.63,6.51,5.99,0.4699999999999997,0.1299999999999999,0.6399999999999997,0.0,0.11502323603336452,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-21,6.5,3.35,6.75,6.75,3.15,6.05,6.95,6.54,5.97,0.4500000000000002,0.4500000000000002,0.9800000000000004,0.0,0.1142013748734634,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-22,6.5,3.35,6.75,6.75,3.15,5.96,6.78,6.6,5.94,0.54,0.2800000000000002,0.8399999999999999,0.0,0.11248550353600262,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-23,6.5,3.35,6.75,6.75,3.15,5.82,6.8,6.59,5.9,0.6799999999999997,0.2999999999999998,0.8999999999999995,0.0,0.11777828381298532,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-24,6.5,3.35,6.75,6.75,3.15,5.87,6.97,6.61,5.93,0.6299999999999999,0.4699999999999997,1.04,0.0,0.1191444597908425,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-25,6.5,3.35,6.75,6.75,3.15,5.89,6.63,6.71,5.96,0.6100000000000003,0.1299999999999999,0.6699999999999999,0.0,0.1209583380351725,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-26,6.5,3.35,6.75,6.75,3.15,5.94,6.83,6.45,6.07,0.5599999999999996,0.33,0.7599999999999998,0.0,0.11600832312590263,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-27,6.5,3.35,6.75,6.75,3.15,6.14,6.68,6.47,5.74,0.3600000000000003,0.1799999999999997,0.9399999999999996,0.0,0.11841336131506448,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-28,6.5,3.35,6.75,6.75,3.15,5.85,6.55,6.57,5.92,0.6500000000000004,0.0499999999999998,0.6299999999999999,0.0,0.11969501473213133,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-29,6.5,3.35,6.75,6.75,3.15,5.87,6.71,6.61,5.99,0.6299999999999999,0.2099999999999999,0.7199999999999998,0.0,0.11504122199725586,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-30,6.5,3.35,6.75,6.75,3.15,5.81,6.73,6.38,6.02,0.6900000000000004,0.2300000000000004,0.7100000000000009,0.0,0.11778072359506084,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-05-31,6.5,3.35,6.75,6.75,3.15,6.08,6.62,6.46,5.91,0.4199999999999999,0.1200000000000001,0.71,0.0,0.11865917579353623,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-01,6.5,3.35,6.75,6.75,3.15,5.77,6.8,6.52,6.03,0.7300000000000004,0.2999999999999998,0.7699999999999996,0.0,0.12213851191149987,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-02,6.5,3.35,6.75,6.75,3.15,5.89,6.66,6.37,5.87,0.6100000000000003,0.1600000000000001,0.79,0.0,0.12323046346759553,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-03,6.5,3.35,6.75,6.75,3.15,5.88,6.9,6.47,5.96,0.6200000000000001,0.4000000000000003,0.9400000000000004,0.0,0.12329247536958753,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-04,6.5,3.35,6.75,6.75,3.15,5.96,6.56,6.53,6.0,0.54,0.0599999999999996,0.5599999999999996,0.0,0.12274822376223334,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-05,6.5,3.35,6.75,6.75,3.15,5.88,6.87,6.45,5.91,0.6200000000000001,0.3700000000000001,0.96,0.0,0.12384454475014063,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-06,6.5,3.35,6.75,6.75,3.15,6.05,6.65,6.55,5.92,0.4500000000000002,0.1500000000000003,0.7300000000000004,0.0,0.1234415492934032,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-07,6.5,3.35,6.75,6.75,3.15,6.01,6.39,6.33,6.0,0.4900000000000002,-0.1100000000000003,0.3899999999999997,0.0,0.12159098575179635,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-08,6.5,3.35,6.75,6.75,3.15,6.1,6.61,6.52,5.97,0.4000000000000003,0.1100000000000003,0.6400000000000006,0.0,0.11598701869497627,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-09,6.5,3.35,6.75,6.75,3.15,6.07,6.45,6.44,5.92,0.4299999999999997,-0.0499999999999998,0.5300000000000002,0.0,0.11537495096573817,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-10,6.5,3.35,6.75,6.75,3.15,6.07,7.12,6.52,5.84,0.4299999999999997,0.6200000000000001,1.2800000000000002,0.0,0.1126402063739042,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-11,6.5,3.35,6.75,6.75,3.15,6.04,6.95,6.56,5.88,0.4599999999999999,0.4500000000000002,1.0700000000000005,0.0,0.11276259263981213,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-12,6.5,3.35,6.75,6.75,3.15,6.1,6.85,6.43,5.98,0.4000000000000003,0.3499999999999996,0.8699999999999992,0.0,0.11237509029825901,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-13,6.5,3.35,6.75,6.75,3.15,6.1,6.93,6.54,5.92,0.4000000000000003,0.4299999999999997,1.0099999999999998,0.0,0.11403215920666822,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-14,6.5,3.35,6.75,6.75,3.15,6.12,6.57,6.6,5.84,0.3799999999999999,0.0700000000000002,0.7300000000000004,0.0,0.10884767380130672,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-15,6.5,3.35,6.75,6.75,3.15,6.11,6.71,6.7,5.99,0.3899999999999997,0.2099999999999999,0.7199999999999998,0.0,0.11096701384159688,6.5,6.5,0.0,6.5,6.5,0.0,0.0
2023-06-16,6.5,3.35,6.75,6.75,3.15,5.88,6.96,6.74,6.02,0.6200000000000001,0.4599999999999999,0.9400000000000004,0.0,0.11073889762986447,6.5,6.5,0.0,6.5,6.5,0.0,0.0
