date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope
2023-07-06,6.5,3.35,6.75,6.75,3.15,5.91,6.79,6.52,5.86,0.5899999999999999,0.29000000000000004,0.9299999999999997
2023-07-07,6.5,3.35,6.75,6.75,3.15,6.15,6.66,6.33,6.06,0.34999999999999964,0.16000000000000014,0.6000000000000005
2023-07-08,6.5,3.35,6.75,6.75,3.15,5.95,6.66,6.34,6.09,0.5499999999999998,0.16000000000000014,0.5700000000000003
2023-07-09,6.5,3.35,6.75,6.75,3.15,5.87,6.76,6.66,5.98,0.6299999999999999,0.2599999999999998,0.7799999999999994
2023-07-10,6.5,3.35,6.75,6.75,3.15,5.99,6.49,6.45,5.97,0.5099999999999998,-0.009999999999999787,0.5200000000000005
2023-07-11,6.5,3.35,6.75,6.75,3.15,5.92,6.78,6.63,6.03,0.5800000000000001,0.28000000000000025,0.75
2023-07-12,6.5,3.35,6.75,6.75,3.15,5.88,7.08,6.64,5.95,0.6200000000000001,0.5800000000000001,1.13
2023-07-13,6.5,3.35,6.75,6.75,3.15,6.11,7.1,6.38,5.93,0.3899999999999997,0.5999999999999996,1.17
2023-07-14,6.5,3.35,6.75,6.75,3.15,5.76,6.78,6.59,5.95,0.7400000000000002,0.28000000000000025,0.8300000000000001
2023-07-15,6.5,3.35,6.75,6.75,3.15,5.93,6.44,6.59,6.07,0.5700000000000003,-0.05999999999999961,0.3700000000000001
2023-07-16,6.5,3.35,6.75,6.75,3.15,5.94,6.82,6.36,5.99,0.5599999999999996,0.3200000000000003,0.8300000000000001
2023-07-17,6.5,3.35,6.75,6.75,3.15,5.96,6.64,6.46,5.92,0.54,0.13999999999999968,0.7199999999999998
2023-07-18,6.5,3.35,6.75,6.75,3.15,6.04,6.55,6.5,5.95,0.45999999999999996,0.04999999999999982,0.5999999999999996
2023-07-19,6.5,3.35,6.75,6.75,3.15,5.89,7.02,6.45,5.9,0.6100000000000003,0.5199999999999996,1.1199999999999992
2023-07-20,6.5,3.35,6.75,6.75,3.15,5.9,7.02,6.62,5.88,0.5999999999999996,0.5199999999999996,1.1399999999999997
2023-07-21,6.5,3.35,6.75,6.75,3.15,6.11,6.78,6.58,5.92,0.3899999999999997,0.28000000000000025,0.8600000000000003
2023-07-22,6.5,3.35,6.75,6.75,3.15,5.93,6.8,6.48,6.1,0.5700000000000003,0.2999999999999998,0.7000000000000002
2023-07-23,6.5,3.35,6.75,6.75,3.15,5.87,6.98,6.54,5.97,0.6299999999999999,0.4800000000000004,1.0100000000000007
2023-07-24,6.5,3.35,6.75,6.75,3.15,6.08,6.66,6.65,5.73,0.41999999999999993,0.16000000000000014,0.9299999999999997
2023-07-25,6.5,3.35,6.75,6.75,3.15,5.93,6.61,6.4,5.93,0.5700000000000003,0.11000000000000032,0.6800000000000006
2023-07-26,6.5,3.35,6.75,6.75,3.15,6.04,6.86,6.58,5.9,0.45999999999999996,0.3600000000000003,0.96
2023-07-27,6.5,3.35,6.75,6.75,3.15,6.04,6.77,6.66,6.01,0.45999999999999996,0.2699999999999996,0.7599999999999998
2023-07-28,6.5,3.35,6.75,6.75,3.15,6.0,6.62,6.47,5.91,0.5,0.1200000000000001,0.71
2023-07-29,6.5,3.35,6.75,6.75,3.15,5.97,6.79,6.64,5.95,0.5300000000000002,0.29000000000000004,0.8399999999999999
2023-07-30,6.5,3.35,6.75,6.75,3.15,6.0,6.77,6.49,5.88,0.5,0.2699999999999996,0.8899999999999997
2023-07-31,6.5,3.35,6.75,6.75,3.15,5.82,6.65,6.61,5.89,0.6799999999999997,0.15000000000000036,0.7600000000000007
2023-08-01,6.5,3.35,6.75,6.75,3.15,5.98,6.82,6.61,5.86,0.5199999999999996,0.3200000000000003,0.96
2023-08-02,6.5,3.35,6.75,6.75,3.15,6.1,6.92,6.41,5.88,0.40000000000000036,0.41999999999999993,1.04
2023-08-03,6.5,3.35,6.75,6.75,3.15,6.12,6.73,6.28,5.84,0.3799999999999999,0.23000000000000043,0.8900000000000006
2023-08-04,6.5,3.35,6.75,6.75,3.15,5.98,6.58,6.5,5.95,0.5199999999999996,0.08000000000000007,0.6299999999999999
2023-08-05,6.5,3.35,6.75,6.75,3.15,6.15,6.71,6.68,6.06,0.34999999999999964,0.20999999999999996,0.6500000000000004
2023-08-06,6.5,3.35,6.75,6.75,3.15,6.14,6.79,6.31,5.99,0.3600000000000003,0.29000000000000004,0.7999999999999998
2023-08-07,6.5,3.35,6.75,6.75,3.15,6.1,6.74,6.76,6.02,0.40000000000000036,0.2400000000000002,0.7200000000000006
2023-08-08,6.5,3.35,6.75,6.75,3.15,6.06,6.91,6.59,5.75,0.4400000000000004,0.41000000000000014,1.1600000000000001
2023-08-09,6.5,3.35,6.75,6.75,3.15,5.95,6.93,6.45,5.93,0.5499999999999998,0.4299999999999997,1.0
2023-08-10,6.5,3.35,6.75,6.75,3.15,5.9,7.02,6.75,5.88,0.5999999999999996,0.5199999999999996,1.1399999999999997
2023-08-11,6.5,3.35,6.75,6.75,3.15,6.01,6.65,6.62,5.99,0.4900000000000002,0.15000000000000036,0.6600000000000001
2023-08-12,6.5,3.35,6.75,6.75,3.15,6.08,6.8,6.9,5.87,0.41999999999999993,0.2999999999999998,0.9299999999999997
2023-08-13,6.5,3.35,6.75,6.75,3.15,5.83,6.69,6.36,5.83,0.6699999999999999,0.1900000000000004,0.8600000000000003
2023-08-14,6.5,3.35,6.75,6.75,3.15,5.9,6.61,6.44,5.99,0.5999999999999996,0.11000000000000032,0.6200000000000001
2023-08-15,6.5,3.35,6.75,6.75,3.15,5.95,6.72,6.66,5.89,0.5499999999999998,0.21999999999999975,0.8300000000000001
2023-08-16,6.5,3.35,6.75,6.75,3.15,5.97,6.8,6.32,5.76,0.5300000000000002,0.2999999999999998,1.04
2023-08-17,6.5,3.35,6.75,6.75,3.15,6.03,6.82,6.8,5.96,0.46999999999999975,0.3200000000000003,0.8600000000000003
2023-08-18,6.5,3.35,6.75,6.75,3.15,6.08,6.72,6.59,6.08,0.41999999999999993,0.21999999999999975,0.6399999999999997
2023-08-19,6.5,3.35,6.75,6.75,3.15,5.79,6.81,6.81,5.97,0.71,0.3099999999999996,0.8399999999999999
2023-08-20,6.5,3.35,6.75,6.75,3.15,6.17,6.66,6.55,5.95,0.33000000000000007,0.16000000000000014,0.71
2023-08-21,6.5,3.35,6.75,6.75,3.15,5.78,6.57,6.42,6.02,0.7199999999999998,0.07000000000000028,0.5500000000000007
2023-08-22,6.5,3.35,6.75,6.75,3.15,6.09,6.8,6.65,5.94,0.41000000000000014,0.2999999999999998,0.8599999999999994
2023-08-23,6.5,3.35,6.75,6.75,3.15,6.12,6.75,6.56,5.93,0.3799999999999999,0.25,0.8200000000000003
2023-08-24,6.5,3.35,6.75,6.75,3.15,6.07,6.69,6.67,5.86,0.4299999999999997,0.1900000000000004,0.8300000000000001
2023-08-25,6.5,3.35,6.75,6.75,3.15,5.89,6.85,6.54,5.91,0.6100000000000003,0.34999999999999964,0.9399999999999995
2023-08-26,6.5,3.35,6.75,6.75,3.15,6.09,6.66,6.53,6.06,0.41000000000000014,0.16000000000000014,0.6000000000000005
2023-08-27,6.5,3.35,6.75,6.75,3.15,6.15,6.99,6.52,6.05,0.34999999999999964,0.4900000000000002,0.9400000000000004
2023-08-28,6.5,3.35,6.75,6.75,3.15,5.91,6.61,6.27,6.08,0.5899999999999999,0.11000000000000032,0.5300000000000002
2023-08-29,6.5,3.35,6.75,6.75,3.15,5.91,6.73,6.44,6.01,0.5899999999999999,0.23000000000000043,0.7200000000000006
2023-08-30,6.5,3.35,6.75,6.75,3.15,5.96,6.55,6.6,5.84,0.54,0.04999999999999982,0.71
2023-08-31,6.5,3.35,6.75,6.75,3.15,5.92,6.43,6.38,5.96,0.5800000000000001,-0.07000000000000028,0.46999999999999975
2023-09-01,6.5,3.35,6.75,6.75,3.15,5.8,6.53,6.55,5.91,0.7000000000000002,0.03000000000000025,0.6200000000000001
2023-09-02,6.5,3.35,6.75,6.75,3.15,6.2,7.03,6.45,5.99,0.2999999999999998,0.5300000000000002,1.04
2023-09-03,6.5,3.35,6.75,6.75,3.15,6.07,6.66,6.37,5.95,0.4299999999999997,0.16000000000000014,0.71
2023-09-04,6.5,3.35,6.75,6.75,3.15,5.98,6.68,6.6,5.89,0.5199999999999996,0.17999999999999972,0.79
2023-09-05,6.5,3.35,6.75,6.75,3.15,5.88,6.77,6.6,5.86,0.6200000000000001,0.2699999999999996,0.9099999999999993
2023-09-06,6.5,3.35,6.75,6.75,3.15,6.09,6.48,6.48,5.93,0.41000000000000014,-0.019999999999999574,0.5500000000000007
2023-09-07,6.5,3.35,6.75,6.75,3.15,5.94,6.67,6.77,5.88,0.5599999999999996,0.16999999999999993,0.79
2023-09-08,6.5,3.35,6.75,6.75,3.15,6.24,6.82,6.56,5.99,0.2599999999999998,0.3200000000000003,0.8300000000000001
2023-09-09,6.5,3.35,6.75,6.75,3.15,6.25,6.6,6.42,5.89,0.25,0.09999999999999964,0.71
2023-09-10,6.5,3.35,6.75,6.75,3.15,6.0,6.49,6.55,6.09,0.5,-0.009999999999999787,0.40000000000000036
2023-09-11,6.5,3.35,6.75,6.75,3.15,6.02,6.71,6.48,6.02,0.4800000000000004,0.20999999999999996,0.6900000000000004
2023-09-12,6.5,3.35,6.75,6.75,3.15,5.92,7.03,6.78,5.97,0.5800000000000001,0.5300000000000002,1.0600000000000005
2023-09-13,6.5,3.35,6.75,6.75,3.15,6.0,6.9,6.68,5.89,0.5,0.40000000000000036,1.0100000000000007
2023-09-14,6.5,3.35,6.75,6.75,3.15,5.95,6.55,6.6,6.0,0.5499999999999998,0.04999999999999982,0.5499999999999998
2023-09-15,6.5,3.35,6.75,6.75,3.15,5.87,6.68,6.39,5.88,0.6299999999999999,0.17999999999999972,0.7999999999999998
2023-09-16,6.5,3.35,6.75,6.75,3.15,6.06,6.64,6.51,5.82,0.4400000000000004,0.13999999999999968,0.8199999999999994
2023-09-17,6.5,3.35,6.75,6.75,3.15,6.02,6.74,6.46,5.93,0.4800000000000004,0.2400000000000002,0.8100000000000005
2023-09-18,6.5,3.35,6.75,6.75,3.15,6.02,6.63,6.37,6.09,0.4800000000000004,0.1299999999999999,0.54
2023-09-19,6.5,3.35,6.75,6.75,3.15,5.94,6.74,6.67,6.23,0.5599999999999996,0.2400000000000002,0.5099999999999998
2023-09-20,6.5,3.35,6.75,6.75,3.15,5.88,6.82,6.47,5.91,0.6200000000000001,0.3200000000000003,0.9100000000000001
2023-09-21,6.5,3.35,6.75,6.75,3.15,5.93,6.58,6.55,5.83,0.5700000000000003,0.08000000000000007,0.75
2023-09-22,6.5,3.35,6.75,6.75,3.15,6.09,6.76,6.6,5.91,0.41000000000000014,0.2599999999999998,0.8499999999999996
2023-09-23,6.5,3.35,6.75,6.75,3.15,5.96,6.79,6.41,5.92,0.54,0.29000000000000004,0.8700000000000001
2023-09-24,6.5,3.35,6.75,6.75,3.15,5.91,6.62,6.3,6.06,0.5899999999999999,0.1200000000000001,0.5600000000000005
2023-09-25,6.5,3.35,6.75,6.75,3.15,5.93,6.92,6.68,5.85,0.5700000000000003,0.41999999999999993,1.0700000000000003
2023-09-26,6.5,3.35,6.75,6.75,3.15,5.89,7.13,6.76,5.95,0.6100000000000003,0.6299999999999999,1.1799999999999997
2023-09-27,6.5,3.35,6.75,6.75,3.15,6.03,6.66,6.6,5.89,0.46999999999999975,0.16000000000000014,0.7700000000000005
2023-09-28,6.5,3.35,6.75,6.75,3.15,5.8,6.55,6.55,5.86,0.7000000000000002,0.04999999999999982,0.6899999999999995
2023-09-29,6.5,3.35,6.75,6.75,3.15,5.99,6.59,6.46,6.02,0.5099999999999998,0.08999999999999986,0.5700000000000003
2023-09-30,6.5,3.35,6.75,6.75,3.15,6.02,6.75,6.66,5.99,0.4800000000000004,0.25,0.7599999999999998
2023-10-01,6.5,3.35,6.75,6.75,3.15,6.14,6.68,6.5,5.85,0.3600000000000003,0.17999999999999972,0.8300000000000001
2023-10-02,6.5,3.35,6.75,6.75,3.15,5.96,6.89,6.71,6.03,0.54,0.3899999999999997,0.8599999999999994
2023-10-03,6.5,3.35,6.75,6.75,3.15,5.82,6.91,6.33,6.02,0.6799999999999997,0.41000000000000014,0.8900000000000006
2023-10-04,6.5,3.35,6.75,6.75,3.15,5.96,6.86,6.39,6.04,0.54,0.3600000000000003,0.8200000000000003
2023-10-05,6.5,3.35,6.75,6.75,3.15,5.85,6.65,6.43,5.81,0.6500000000000004,0.15000000000000036,0.8400000000000007
2023-10-06,6.5,3.35,6.75,6.75,3.15,6.01,7.02,6.87,5.96,0.4900000000000002,0.5199999999999996,1.0599999999999996
2023-10-07,6.5,3.35,6.75,6.75,3.15,6.11,6.78,6.61,5.92,0.3899999999999997,0.28000000000000025,0.8600000000000003
2023-10-08,6.5,3.35,6.75,6.75,3.15,6.02,6.83,6.48,5.94,0.4800000000000004,0.33000000000000007,0.8899999999999997
2023-10-09,6.5,3.35,6.75,6.75,3.15,5.99,6.87,6.42,5.95,0.5099999999999998,0.3700000000000001,0.9199999999999999
2023-10-10,6.5,3.35,6.75,6.75,3.15,6.19,6.92,6.71,5.95,0.3099999999999996,0.41999999999999993,0.9699999999999998
2023-10-11,6.5,3.35,6.75,6.75,3.15,6.03,6.9,6.74,5.79,0.46999999999999975,0.40000000000000036,1.1100000000000003
2023-10-12,6.5,3.35,6.75,6.75,3.15,5.87,6.95,6.52,5.9,0.6299999999999999,0.4500000000000002,1.0499999999999998
2023-10-13,6.5,3.35,6.75,6.75,3.15,5.87,6.67,6.38,6.12,0.6299999999999999,0.16999999999999993,0.5499999999999998
2023-10-14,6.5,3.35,6.75,6.75,3.15,6.0,6.74,6.62,6.03,0.5,0.2400000000000002,0.71
2023-10-15,6.5,3.35,6.75,6.75,3.15,6.09,6.91,6.47,5.93,0.41000000000000014,0.41000000000000014,0.9800000000000004
2023-10-16,6.5,3.35,6.75,6.75,3.15,6.08,6.67,6.55,5.98,0.41999999999999993,0.16999999999999993,0.6899999999999995
2023-10-17,6.5,3.35,6.75,6.75,3.15,6.08,6.48,6.64,5.93,0.41999999999999993,-0.019999999999999574,0.5500000000000007
2023-10-18,6.5,3.35,6.75,6.75,3.15,6.07,6.87,6.74,6.06,0.4299999999999997,0.3700000000000001,0.8100000000000005
2023-10-19,6.5,3.35,6.75,6.75,3.15,6.13,6.97,6.58,5.95,0.3700000000000001,0.46999999999999975,1.0199999999999996
2023-10-20,6.5,3.35,6.75,6.75,3.15,6.09,6.86,6.51,5.98,0.41000000000000014,0.3600000000000003,0.8799999999999999
2023-10-21,6.5,3.35,6.75,6.75,3.15,6.0,6.62,6.7,5.95,0.5,0.1200000000000001,0.6699999999999999
2023-10-22,6.5,3.35,6.75,6.75,3.15,6.2,6.51,6.48,5.95,0.2999999999999998,0.009999999999999787,0.5599999999999996
2023-10-23,6.5,3.35,6.75,6.75,3.15,6.11,6.81,6.59,5.86,0.3899999999999997,0.3099999999999996,0.9499999999999993
2023-10-24,6.5,3.35,6.75,6.75,3.15,5.88,6.8,6.39,5.91,0.6200000000000001,0.2999999999999998,0.8899999999999997
2023-10-25,6.5,3.35,6.75,6.75,3.15,6.05,6.6,6.74,6.05,0.4500000000000002,0.09999999999999964,0.5499999999999998
2023-10-26,6.5,3.35,6.75,6.75,3.15,5.84,6.61,6.28,5.89,0.6600000000000001,0.11000000000000032,0.7200000000000006
2023-10-27,6.5,3.35,6.75,6.75,3.15,6.08,6.69,6.61,5.83,0.41999999999999993,0.1900000000000004,0.8600000000000003
2023-10-28,6.5,3.35,6.75,6.75,3.15,6.08,6.67,6.55,5.94,0.41999999999999993,0.16999999999999993,0.7299999999999995
2023-10-29,6.5,3.35,6.75,6.75,3.15,5.87,6.58,6.67,5.98,0.6299999999999999,0.08000000000000007,0.5999999999999996
2023-10-30,6.5,3.35,6.75,6.75,3.15,6.11,6.8,6.57,5.81,0.3899999999999997,0.2999999999999998,0.9900000000000002
2023-10-31,6.5,3.35,6.75,6.75,3.15,5.97,6.75,6.78,6.0,0.5300000000000002,0.25,0.75
2023-11-01,6.5,3.35,6.75,6.75,3.15,6.15,6.84,6.46,5.96,0.34999999999999964,0.33999999999999986,0.8799999999999999
2023-11-02,6.5,3.35,6.75,6.75,3.15,6.02,6.61,6.5,5.93,0.4800000000000004,0.11000000000000032,0.6800000000000006
2023-11-03,6.5,3.35,6.75,6.75,3.15,6.16,6.44,6.69,5.88,0.33999999999999986,-0.05999999999999961,0.5600000000000005
2023-11-04,6.5,3.35,6.75,6.75,3.15,5.86,6.93,6.64,6.05,0.6399999999999997,0.4299999999999997,0.8799999999999999
2023-11-05,6.5,3.35,6.75,6.75,3.15,6.08,7.06,6.62,5.94,0.41999999999999993,0.5599999999999996,1.1199999999999992
2023-11-06,6.5,3.35,6.75,6.75,3.15,6.03,6.94,6.46,5.9,0.46999999999999975,0.4400000000000004,1.04
2023-11-07,6.5,3.35,6.75,6.75,3.15,5.97,6.43,6.57,5.8,0.5300000000000002,-0.07000000000000028,0.6299999999999999
2023-11-08,6.5,3.35,6.75,6.75,3.15,6.01,6.88,6.49,6.08,0.4900000000000002,0.3799999999999999,0.7999999999999998
2023-11-09,6.5,3.35,6.75,6.75,3.15,5.85,6.93,6.63,5.81,0.6500000000000004,0.4299999999999997,1.12
2023-11-10,6.5,3.35,6.75,6.75,3.15,6.27,6.74,6.44,5.84,0.23000000000000043,0.2400000000000002,0.9000000000000004
2023-11-11,6.5,3.35,6.75,6.75,3.15,5.98,6.73,6.56,5.93,0.5199999999999996,0.23000000000000043,0.8000000000000007
2023-11-12,6.5,3.35,6.75,6.75,3.15,6.06,6.69,6.32,5.94,0.4400000000000004,0.1900000000000004,0.75
2023-11-13,6.5,3.35,6.75,6.75,3.15,5.76,6.8,6.43,5.96,0.7400000000000002,0.2999999999999998,0.8399999999999999
2023-11-14,6.5,3.35,6.75,6.75,3.15,6.13,6.61,6.68,5.92,0.3700000000000001,0.11000000000000032,0.6900000000000004
2023-11-15,6.5,3.35,6.75,6.75,3.15,6.18,6.7,6.45,6.0,0.3200000000000003,0.20000000000000018,0.7000000000000002
2023-11-16,6.5,3.35,6.75,6.75,3.15,5.96,6.62,6.49,5.95,0.54,0.1200000000000001,0.6699999999999999
2023-11-17,6.5,3.35,6.75,6.75,3.15,6.13,6.46,6.55,6.0,0.3700000000000001,-0.040000000000000036,0.45999999999999996
2023-11-18,6.5,3.35,6.75,6.75,3.15,6.02,6.95,6.54,5.94,0.4800000000000004,0.4500000000000002,1.0099999999999998
2023-11-19,6.5,3.35,6.75,6.75,3.15,6.06,6.76,6.5,5.99,0.4400000000000004,0.2599999999999998,0.7699999999999996
2023-11-20,6.5,3.35,6.75,6.75,3.15,5.93,6.66,6.49,6.06,0.5700000000000003,0.16000000000000014,0.6000000000000005
2023-11-21,6.5,3.35,6.75,6.75,3.15,5.68,6.81,6.55,5.82,0.8200000000000003,0.3099999999999996,0.9899999999999993
2023-11-22,6.5,3.35,6.75,6.75,3.15,6.03,6.82,6.62,5.74,0.46999999999999975,0.3200000000000003,1.08
2023-11-23,6.5,3.35,6.75,6.75,3.15,6.14,6.64,6.63,6.01,0.3600000000000003,0.13999999999999968,0.6299999999999999
2023-11-24,6.5,3.35,6.75,6.75,3.15,5.91,6.85,6.5,5.78,0.5899999999999999,0.34999999999999964,1.0699999999999994
2023-11-25,6.5,3.35,6.75,6.75,3.15,6.12,6.63,6.45,5.92,0.3799999999999999,0.1299999999999999,0.71
2023-11-26,6.5,3.35,6.75,6.75,3.15,6.03,6.74,6.62,5.84,0.46999999999999975,0.2400000000000002,0.9000000000000004
2023-11-27,6.5,3.35,6.75,6.75,3.15,5.93,6.73,6.78,5.94,0.5700000000000003,0.23000000000000043,0.79
2023-11-28,6.5,3.35,6.75,6.75,3.15,6.11,6.76,6.49,5.93,0.3899999999999997,0.2599999999999998,0.8300000000000001
2023-11-29,6.5,3.35,6.75,6.75,3.15,5.98,6.84,6.71,5.98,0.5199999999999996,0.33999999999999986,0.8599999999999994
2023-11-30,6.5,3.35,6.75,6.75,3.15,6.12,6.61,6.5,5.89,0.3799999999999999,0.11000000000000032,0.7200000000000006
2023-12-01,6.5,3.35,6.75,6.75,3.15,6.03,6.7,6.64,5.88,0.46999999999999975,0.20000000000000018,0.8200000000000003
2023-12-02,6.5,3.35,6.75,6.75,3.15,6.0,6.85,6.3,6.12,0.5,0.34999999999999964,0.7299999999999995
2023-12-03,6.5,3.35,6.75,6.75,3.15,5.97,6.45,6.57,5.95,0.5300000000000002,-0.04999999999999982,0.5
2023-12-04,6.5,3.35,6.75,6.75,3.15,5.99,6.9,6.64,5.97,0.5099999999999998,0.40000000000000036,0.9300000000000006
2023-12-05,6.5,3.35,6.75,6.75,3.15,6.05,6.73,6.76,5.83,0.4500000000000002,0.23000000000000043,0.9000000000000004
2023-12-06,6.5,3.35,6.75,6.75,3.15,6.01,6.76,6.65,5.88,0.4900000000000002,0.2599999999999998,0.8799999999999999
2023-12-07,6.5,3.35,6.75,6.75,3.15,5.83,6.77,6.58,6.07,0.6699999999999999,0.2699999999999996,0.6999999999999993
2023-12-08,6.5,3.35,6.75,6.75,3.15,5.87,6.92,6.83,5.92,0.6299999999999999,0.41999999999999993,1.0
2023-12-09,6.5,3.35,6.75,6.75,3.15,5.87,6.69,6.55,6.0,0.6299999999999999,0.1900000000000004,0.6900000000000004
2023-12-10,6.5,3.35,6.75,6.75,3.15,5.94,6.98,6.42,5.81,0.5599999999999996,0.4800000000000004,1.1700000000000008
2023-12-11,6.5,3.35,6.75,6.75,3.15,6.11,6.41,6.53,6.2,0.3899999999999997,-0.08999999999999986,0.20999999999999996
2023-12-12,6.5,3.35,6.75,6.75,3.15,6.0,6.58,6.54,5.95,0.5,0.08000000000000007,0.6299999999999999
2023-12-13,6.5,3.35,6.75,6.75,3.15,6.02,6.85,6.43,6.09,0.4800000000000004,0.34999999999999964,0.7599999999999998
2023-12-14,6.5,3.35,6.75,6.75,3.15,6.02,6.86,6.47,6.05,0.4800000000000004,0.3600000000000003,0.8100000000000005
2023-12-15,6.5,3.35,6.75,6.75,3.15,5.97,6.79,6.44,5.87,0.5300000000000002,0.29000000000000004,0.9199999999999999
2023-12-16,6.5,3.35,6.75,6.75,3.15,6.07,6.68,6.45,5.9,0.4299999999999997,0.17999999999999972,0.7799999999999994
2023-12-17,6.5,3.35,6.75,6.75,3.15,6.07,6.66,6.54,5.95,0.4299999999999997,0.16000000000000014,0.71
2023-12-18,6.5,3.35,6.75,6.75,3.15,5.81,6.53,6.59,5.89,0.6900000000000004,0.03000000000000025,0.6400000000000006
2023-12-19,6.5,3.35,6.75,6.75,3.15,6.11,6.9,6.64,6.1,0.3899999999999997,0.40000000000000036,0.8000000000000007
2023-12-20,6.5,3.35,6.75,6.75,3.15,5.99,6.85,6.48,6.15,0.5099999999999998,0.34999999999999964,0.6999999999999993
2023-12-21,6.5,3.35,6.75,6.75,3.15,6.2,6.75,6.6,6.06,0.2999999999999998,0.25,0.6900000000000004
2023-12-22,6.5,3.35,6.75,6.75,3.15,5.99,6.65,6.65,5.96,0.5099999999999998,0.15000000000000036,0.6900000000000004
2023-12-23,6.5,3.35,6.75,6.75,3.15,6.02,6.62,6.34,5.97,0.4800000000000004,0.1200000000000001,0.6500000000000004
2023-12-24,6.5,3.35,6.75,6.75,3.15,6.09,6.72,6.72,5.89,0.41000000000000014,0.21999999999999975,0.8300000000000001
2023-12-25,6.5,3.35,6.75,6.75,3.15,5.89,6.74,6.54,6.01,0.6100000000000003,0.2400000000000002,0.7300000000000004
2023-12-26,6.5,3.35,6.75,6.75,3.15,5.92,6.96,6.79,5.95,0.5800000000000001,0.45999999999999996,1.0099999999999998
2023-12-27,6.5,3.35,6.75,6.75,3.15,6.12,6.59,6.68,6.03,0.3799999999999999,0.08999999999999986,0.5599999999999996
2023-12-28,6.5,3.35,6.75,6.75,3.15,6.09,6.75,6.2,5.9,0.41000000000000014,0.25,0.8499999999999996
2023-12-29,6.5,3.35,6.75,6.75,3.15,5.94,6.6,6.56,5.92,0.5599999999999996,0.09999999999999964,0.6799999999999997
2023-12-30,6.5,3.35,6.75,6.75,3.15,5.92,6.59,6.46,6.04,0.5800000000000001,0.08999999999999986,0.5499999999999998
2023-12-31,6.5,3.35,6.75,6.75,3.15,5.93,6.67,6.5,5.98,0.5700000000000003,0.16999999999999993,0.6899999999999995
2024-01-01,6.5,3.35,6.75,6.75,3.15,6.05,6.29,6.67,6.06,0.4500000000000002,-0.20999999999999996,0.23000000000000043
2024-01-02,6.5,3.35,6.75,6.75,3.15,5.89,6.6,6.5,5.89,0.6100000000000003,0.09999999999999964,0.71
2024-01-03,6.5,3.35,6.75,6.75,3.15,6.02,6.46,6.42,6.07,0.4800000000000004,-0.040000000000000036,0.3899999999999997
2024-01-04,6.5,3.35,6.75,6.75,3.15,5.91,6.94,6.59,5.81,0.5899999999999999,0.4400000000000004,1.1300000000000008
2024-01-05,6.5,3.35,6.75,6.75,3.15,6.06,6.73,6.5,5.97,0.4400000000000004,0.23000000000000043,0.7600000000000007
2024-01-06,6.5,3.35,6.75,6.75,3.15,6.05,6.86,6.69,5.98,0.4500000000000002,0.3600000000000003,0.8799999999999999
2024-01-07,6.5,3.35,6.75,6.75,3.15,5.86,6.68,6.9,6.01,0.6399999999999997,0.17999999999999972,0.6699999999999999
2024-01-08,6.5,3.35,6.75,6.75,3.15,6.24,6.96,6.58,5.97,0.2599999999999998,0.45999999999999996,0.9900000000000002
2024-01-09,6.5,3.35,6.75,6.75,3.15,6.0,6.49,6.55,6.05,0.5,-0.009999999999999787,0.4400000000000004
2024-01-10,6.5,3.35,6.75,6.75,3.15,5.94,6.81,6.65,5.88,0.5599999999999996,0.3099999999999996,0.9299999999999997
2024-01-11,6.5,3.35,6.75,6.75,3.15,5.95,6.6,6.45,5.85,0.5499999999999998,0.09999999999999964,0.75
2024-01-12,6.5,3.35,6.75,6.75,3.15,5.91,6.96,6.44,5.96,0.5899999999999999,0.45999999999999996,1.0
2024-01-13,6.5,3.35,6.75,6.75,3.15,5.95,6.93,6.71,6.02,0.5499999999999998,0.4299999999999997,0.9100000000000001
2024-01-14,6.5,3.35,6.75,6.75,3.15,6.03,6.72,6.41,6.11,0.46999999999999975,0.21999999999999975,0.6099999999999994
2024-01-15,6.5,3.35,6.75,6.75,3.15,5.92,6.85,6.68,5.91,0.5800000000000001,0.34999999999999964,0.9399999999999995
2024-01-16,6.5,3.35,6.75,6.75,3.15,6.1,6.86,6.76,5.91,0.40000000000000036,0.3600000000000003,0.9500000000000002
2024-01-17,6.5,3.35,6.75,6.75,3.15,5.87,6.67,6.58,5.95,0.6299999999999999,0.16999999999999993,0.7199999999999998
2024-01-18,6.5,3.35,6.75,6.75,3.15,5.96,6.46,6.61,6.11,0.54,-0.040000000000000036,0.34999999999999964
2024-01-19,6.5,3.35,6.75,6.75,3.15,6.05,6.84,6.62,5.98,0.4500000000000002,0.33999999999999986,0.8599999999999994
2024-01-20,6.5,3.35,6.75,6.75,3.15,6.09,6.81,6.51,5.89,0.41000000000000014,0.3099999999999996,0.9199999999999999
2024-01-21,6.5,3.35,6.75,6.75,3.15,5.98,6.8,6.51,5.98,0.5199999999999996,0.2999999999999998,0.8199999999999994
2024-01-22,6.5,3.35,6.75,6.75,3.15,6.04,6.87,6.7,5.96,0.45999999999999996,0.3700000000000001,0.9100000000000001
2024-01-23,6.5,3.35,6.75,6.75,3.15,5.87,6.7,6.56,5.8,0.6299999999999999,0.20000000000000018,0.9000000000000004
